ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001.1,month_001.1,value_001.1,quality_code_001.1,year_002.1,month_002.1,value_002.1,quality_code_002.1,year_003.1,month_003.1,value_003.1,quality_code_003.1,year_004.1,month_004.1,value_004.1,quality_code_004.1,year_005.1,month_005.1,value_005.1,quality_code_005.1,year_006.1,month_006.1,value_006.1,quality_code_006.1,year_007.1,month_007.1,value_007.1,quality_code_007.1,year_008.1,month_008.1,value_008.1,quality_code_008.1,year_009.1,month_009.1,value_009.1,quality_code_009.1,year_010.1,month_010.1,value_010.1,quality_code_010.1,year_011.1,month_011.1,value_011.1,quality_code_011.1,year_012,month_012,value_012,quality_code_012,year_002.2,month_002.2,value_002.2,quality_code_002.2,year_003.2,month_003.2,value_003.2,quality_code_003.2,year_004.2,month_004.2,value_004.2,quality_code_004.2,year_005.2,month_005.2,value_005.2,quality_code_005.2,year_006.2,month_006.2,value_006.2,quality_code_006.2,year_007.2,month_007.2,value_007.2,quality_code_007.2,year_008.2,month_008.2,value_008.2,quality_code_008.2,year_009.2,month_009.2,value_009.2,quality_code_009.2,year_010.2,month_010.2,value_010.2,quality_code_010.2,year_011.2,month_011.2,value_011.2,quality_code_011.2,year_012.1,month_012.1,value_012.1,quality_code_012.1,year_013,month_013,value_013,quality_code_013,year_003.3,month_003.3,value_003.3,quality_code_003.3,year_004.3,month_004.3,value_004.3,quality_code_004.3,year_005.3,month_005.3,value_005.3,quality_code_005.3,year_006.3,month_006.3,value_006.3,quality_code_006.3,year_007.3,month_007.3,value_007.3,quality_code_007.3,year_008.3,month_008.3,value_008.3,quality_code_008.3,year_009.3,month_009.3,value_009.3,quality_code_009.3,year_010.3,month_010.3,value_010.3,quality_code_010.3,year_011.3,month_011.3,value_011.3,quality_code_011.3,year_012.2,month_012.2,value_012.2,quality_code_012.2,year_013.1,month_013.1,value_013.1,quality_code_013.1,year_014,month_014,value_014,quality_code_014,year_004.4,month_004.4,value_004.4,quality_code_004.4,year_005.4,month_005.4,value_005.4,quality_code_005.4,year_006.4,month_006.4,value_006.4,quality_code_006.4,year_007.4,month_007.4,value_007.4,quality_code_007.4,year_008.4,month_008.4,value_008.4,quality_code_008.4,year_009.4,month_009.4,value_009.4,quality_code_009.4,year_010.4,month_010.4,value_010.4,quality_code_010.4,year_011.4,month_011.4,value_011.4,quality_code_011.4,year_012.3,month_012.3,value_012.3,quality_code_012.3,year_013.2,month_013.2,value_013.2,quality_code_013.2,year_014.1,month_014.1,value_014.1,quality_code_014.1,year_015,month_015,value_015,quality_code_015,suburb,village,state,postcode,country
53444010,Robstone,55.25880544,-4.807721027,133123,36202,2018,5,0.164,200,2018,6,0.132,150,2018,7,0.09,150,2018,8,0.095,150,2018,9,0.106,150,2018,10,0.162,150,2018,11,0.23,150,2018,12,0.267,150,2019,1,0.253,200,2019,2,0.248,150,2019,3,0.243,200,2019,4,0.188,200,2019,5,0.164,200,2019,6,0.132,150,2019,7,0.09,150,2019,8,0.095,150,2019,9,0.106,150,2019,10,0.162,150,2019,11,0.23,150,2019,12,0.267,150,2020,1,0.253,200,2020,2,0.248,150,2020,3,0.243,200,2020.0,4.0,0.188,200.0,2020.0,5.0,0.164,200.0,2020.0,6.0,0.132,150.0,2020.0,7.0,0.09,150.0,2020.0,8.0,0.095,150.0,2020.0,9.0,0.106,150.0,2020.0,10.0,0.162,150.0,2020.0,11.0,0.23,150.0,2020.0,12.0,0.267,150.0,2021.0,1.0,0.253,200.0,2021.0,2.0,0.248,150.0,2021.0,3.0,0.243,200.0,2021.0,4.0,0.188,200.0,2021.0,5.0,0.164,200.0,2021.0,6.0,0.132,150.0,2021.0,7.0,0.09,150.0,2021.0,8.0,0.095,150.0,2021.0,9.0,0.106,150.0,2021.0,10.0,0.162,150.0,2021.0,11.0,0.23,150.0,2021.0,12.0,0.267,150.0,2022.0,1.0,0.253,200.0,2022.0,2.0,0.248,150.0,2022.0,3.0,0.243,200.0,2022.0,4.0,0.188,200.0,2022.0,5.0,0.164,200.0,2022.0,6.0,0.132,150.0,2022.0,7.0,0.09,150.0,2022.0,8.0,0.095,150.0,2022.0,9.0,0.106,150.0,2022.0,10.0,0.162,150.0,2022.0,11.0,0.23,150.0,2022.0,12.0,0.267,150.0,2023.0,1.0,0.253,200.0,2023.0,2.0,0.248,150.0,2023.0,3.0,0.243,200.0,2023.0,4.0,0.188,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
55436010,Newton Bridge,56.4611514,-3.799234379,14953,36684,2018,5,0.241,50,2018,6,0.222,50,2018,7,0.223,50,2018,8,0.236,50,2018,9,0.237,100,2018,10,0.271,150,2018,11,0.28,150,2018,12,0.281,200,2019,1,0.28,254,2019,2,0.295,150,2019,3,0.277,150,2019,4,0.255,200,2019,5,0.241,50,2019,6,0.222,50,2019,7,0.223,50,2019,8,0.236,50,2019,9,0.237,100,2019,10,0.271,150,2019,11,0.28,150,2019,12,0.281,200,2020,1,0.28,254,2020,2,0.295,150,2020,3,0.277,150,2020.0,4.0,0.255,200.0,2020.0,5.0,0.241,50.0,2020.0,6.0,0.222,50.0,2020.0,7.0,0.223,50.0,2020.0,8.0,0.236,50.0,2020.0,9.0,0.237,100.0,2020.0,10.0,0.271,150.0,2020.0,11.0,0.28,150.0,2020.0,12.0,0.281,200.0,2021.0,1.0,0.28,254.0,2021.0,2.0,0.295,150.0,2021.0,3.0,0.277,150.0,2021.0,4.0,0.255,200.0,2021.0,5.0,0.241,50.0,2021.0,6.0,0.222,50.0,2021.0,7.0,0.223,50.0,2021.0,8.0,0.236,50.0,2021.0,9.0,0.237,100.0,2021.0,10.0,0.271,150.0,2021.0,11.0,0.28,150.0,2021.0,12.0,0.281,200.0,2022.0,1.0,0.28,254.0,2022.0,2.0,0.295,150.0,2022.0,3.0,0.277,150.0,2022.0,4.0,0.255,200.0,2022.0,5.0,0.241,50.0,2022.0,6.0,0.222,50.0,2022.0,7.0,0.223,50.0,2022.0,8.0,0.236,50.0,2022.0,9.0,0.237,100.0,2022.0,10.0,0.271,150.0,2022.0,11.0,0.28,150.0,2022.0,12.0,0.281,200.0,2023.0,1.0,0.28,254.0,2023.0,2.0,0.295,150.0,2023.0,3.0,0.277,150.0,2023.0,4.0,0.255,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
58118010,Polhollick,57.05514629,-3.083180673,234294,37460,2018,5,0.386,50,2018,6,0.34,50,2018,7,0.309,50,2018,8,0.339,50,2018,9,0.337,100,2018,10,0.394,50,2018,11,0.386,100,2018,12,0.389,150,2019,1,0.35,150,2019,2,0.384,150,2019,3,0.414,150,2019,4,0.402,100,2019,5,0.386,50,2019,6,0.34,50,2019,7,0.309,50,2019,8,0.339,50,2019,9,0.337,100,2019,10,0.394,50,2019,11,0.386,100,2019,12,0.389,150,2020,1,0.35,150,2020,2,0.384,150,2020,3,0.414,150,2020.0,4.0,0.402,100.0,2020.0,5.0,0.386,50.0,2020.0,6.0,0.34,50.0,2020.0,7.0,0.309,50.0,2020.0,8.0,0.339,50.0,2020.0,9.0,0.337,100.0,2020.0,10.0,0.394,50.0,2020.0,11.0,0.386,100.0,2020.0,12.0,0.389,150.0,2021.0,1.0,0.35,150.0,2021.0,2.0,0.384,150.0,2021.0,3.0,0.414,150.0,2021.0,4.0,0.402,100.0,2021.0,5.0,0.386,50.0,2021.0,6.0,0.34,50.0,2021.0,7.0,0.309,50.0,2021.0,8.0,0.339,50.0,2021.0,9.0,0.337,100.0,2021.0,10.0,0.394,50.0,2021.0,11.0,0.386,100.0,2021.0,12.0,0.389,150.0,2022.0,1.0,0.35,150.0,2022.0,2.0,0.384,150.0,2022.0,3.0,0.414,150.0,2022.0,4.0,0.402,100.0,2022.0,5.0,0.386,50.0,2022.0,6.0,0.34,50.0,2022.0,7.0,0.309,50.0,2022.0,8.0,0.339,50.0,2022.0,9.0,0.337,100.0,2022.0,10.0,0.394,50.0,2022.0,11.0,0.386,100.0,2022.0,12.0,0.389,150.0,2023.0,1.0,0.35,150.0,2023.0,2.0,0.384,150.0,2023.0,3.0,0.414,150.0,2023.0,4.0,0.402,100.0,,,Alba / Scotland,G76 0HD,United Kingdom
57892010,Loch Flemington,57.54236344,-3.993033026,234267,37406,2018,5,0.458,200,2018,6,0.29,200,2018,7,0.28,200,2018,8,0.369,200,2018,9,0.299,200,2018,10,0.148,254,2018,11,0.378,200,2018,12,0.419,254,2019,1,0.552,200,2019,2,0.552,200,2019,3,0.557,200,2019,4,0.557,200,2019,5,0.458,200,2019,6,0.29,200,2019,7,0.28,200,2019,8,0.369,200,2019,9,0.299,200,2019,10,0.148,254,2019,11,0.378,200,2019,12,0.419,254,2020,1,0.552,200,2020,2,0.552,200,2020,3,0.557,200,2020.0,4.0,0.557,200.0,2020.0,5.0,0.458,200.0,2020.0,6.0,0.29,200.0,2020.0,7.0,0.28,200.0,2020.0,8.0,0.369,200.0,2020.0,9.0,0.299,200.0,2020.0,10.0,0.148,254.0,2020.0,11.0,0.378,200.0,2020.0,12.0,0.419,254.0,2021.0,1.0,0.552,200.0,2021.0,2.0,0.552,200.0,2021.0,3.0,0.557,200.0,2021.0,4.0,0.557,200.0,2021.0,5.0,0.458,200.0,2021.0,6.0,0.29,200.0,2021.0,7.0,0.28,200.0,2021.0,8.0,0.369,200.0,2021.0,9.0,0.299,200.0,2021.0,10.0,0.148,254.0,2021.0,11.0,0.378,200.0,2021.0,12.0,0.419,254.0,2022.0,1.0,0.552,200.0,2022.0,2.0,0.552,200.0,2022.0,3.0,0.557,200.0,2022.0,4.0,0.557,200.0,2022.0,5.0,0.458,200.0,2022.0,6.0,0.29,200.0,2022.0,7.0,0.28,200.0,2022.0,8.0,0.369,200.0,2022.0,9.0,0.299,200.0,2022.0,10.0,0.148,254.0,2022.0,11.0,0.378,200.0,2022.0,12.0,0.419,254.0,2023.0,1.0,0.552,200.0,2023.0,2.0,0.552,200.0,2023.0,3.0,0.557,200.0,2023.0,4.0,0.557,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
55144010,Strathmiglo,56.27758355,-3.253078016,14931,36612,2018,5,0.126,200,2018,6,0.096,200,2018,7,0.094,200,2018,8,0.093,200,2018,9,0.099,200,2018,10,0.121,200,2018,11,0.16,200,2018,12,0.163,200,2019,1,0.18,200,2019,2,0.168,200,2019,3,0.173,200,2019,4,0.142,200,2019,5,0.126,200,2019,6,0.096,200,2019,7,0.094,200,2019,8,0.093,200,2019,9,0.099,200,2019,10,0.121,200,2019,11,0.16,200,2019,12,0.163,200,2020,1,0.18,200,2020,2,0.168,200,2020,3,0.173,200,2020.0,4.0,0.142,200.0,2020.0,5.0,0.126,200.0,2020.0,6.0,0.096,200.0,2020.0,7.0,0.094,200.0,2020.0,8.0,0.093,200.0,2020.0,9.0,0.099,200.0,2020.0,10.0,0.121,200.0,2020.0,11.0,0.16,200.0,2020.0,12.0,0.163,200.0,2021.0,1.0,0.18,200.0,2021.0,2.0,0.168,200.0,2021.0,3.0,0.173,200.0,2021.0,4.0,0.142,200.0,2021.0,5.0,0.126,200.0,2021.0,6.0,0.096,200.0,2021.0,7.0,0.094,200.0,2021.0,8.0,0.093,200.0,2021.0,9.0,0.099,200.0,2021.0,10.0,0.121,200.0,2021.0,11.0,0.16,200.0,2021.0,12.0,0.163,200.0,2022.0,1.0,0.18,200.0,2022.0,2.0,0.168,200.0,2022.0,3.0,0.173,200.0,2022.0,4.0,0.142,200.0,2022.0,5.0,0.126,200.0,2022.0,6.0,0.096,200.0,2022.0,7.0,0.094,200.0,2022.0,8.0,0.093,200.0,2022.0,9.0,0.099,200.0,2022.0,10.0,0.121,200.0,2022.0,11.0,0.16,200.0,2022.0,12.0,0.163,200.0,2023.0,1.0,0.18,200.0,2023.0,2.0,0.168,200.0,2023.0,3.0,0.173,200.0,2023.0,4.0,0.142,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
57819010,Laxford Bridge,58.37221983,-4.991457712,234260,37388,2018,5,-0.043,150,2018,6,-0.053,50,2018,7,0.018,50,2018,8,0.075,100,2018,9,0.115,100,2018,10,0.141,254,2018,11,0.114,100,2018,12,0.178,150,2019,1,0.173,150,2019,2,0.139,150,2019,3,0.097,150,2019,4,0.059,150,2019,5,-0.043,150,2019,6,-0.053,50,2019,7,0.018,50,2019,8,0.075,100,2019,9,0.115,100,2019,10,0.141,254,2019,11,0.114,100,2019,12,0.178,150,2020,1,0.173,150,2020,2,0.139,150,2020,3,0.097,150,2020.0,4.0,0.059,150.0,2020.0,5.0,-0.043,150.0,2020.0,6.0,-0.053,50.0,2020.0,7.0,0.018,50.0,2020.0,8.0,0.075,100.0,2020.0,9.0,0.115,100.0,2020.0,10.0,0.141,254.0,2020.0,11.0,0.114,100.0,2020.0,12.0,0.178,150.0,2021.0,1.0,0.173,150.0,2021.0,2.0,0.139,150.0,2021.0,3.0,0.097,150.0,2021.0,4.0,0.059,150.0,2021.0,5.0,-0.043,150.0,2021.0,6.0,-0.053,50.0,2021.0,7.0,0.018,50.0,2021.0,8.0,0.075,100.0,2021.0,9.0,0.115,100.0,2021.0,10.0,0.141,254.0,2021.0,11.0,0.114,100.0,2021.0,12.0,0.178,150.0,2022.0,1.0,0.173,150.0,2022.0,2.0,0.139,150.0,2022.0,3.0,0.097,150.0,2022.0,4.0,0.059,150.0,2022.0,5.0,-0.043,150.0,2022.0,6.0,-0.053,50.0,2022.0,7.0,0.018,50.0,2022.0,8.0,0.075,100.0,2022.0,9.0,0.115,100.0,2022.0,10.0,0.141,254.0,2022.0,11.0,0.114,100.0,2022.0,12.0,0.178,150.0,2023.0,1.0,0.173,150.0,2023.0,2.0,0.139,150.0,2023.0,3.0,0.097,150.0,2023.0,4.0,0.059,150.0,,,Alba / Scotland,G76 0HD,United Kingdom
57560010,Halladale,58.47881083,-3.90301916,234232,37324,2018,5,0.218,50,2018,6,0.221,200,2018,7,0.21,200,2018,8,0.192,200,2018,9,0.212,100,2018,10,0.246,50,2018,11,0.264,200,2018,12,0.295,200,2019,1,0.31,200,2019,2,0.232,200,2019,3,0.27,150,2019,4,0.252,50,2019,5,0.218,50,2019,6,0.221,200,2019,7,0.21,200,2019,8,0.192,200,2019,9,0.212,100,2019,10,0.246,50,2019,11,0.264,200,2019,12,0.295,200,2020,1,0.31,200,2020,2,0.232,200,2020,3,0.27,150,2020.0,4.0,0.252,50.0,2020.0,5.0,0.218,50.0,2020.0,6.0,0.221,200.0,2020.0,7.0,0.21,200.0,2020.0,8.0,0.192,200.0,2020.0,9.0,0.212,100.0,2020.0,10.0,0.246,50.0,2020.0,11.0,0.264,200.0,2020.0,12.0,0.295,200.0,2021.0,1.0,0.31,200.0,2021.0,2.0,0.232,200.0,2021.0,3.0,0.27,150.0,2021.0,4.0,0.252,50.0,2021.0,5.0,0.218,50.0,2021.0,6.0,0.221,200.0,2021.0,7.0,0.21,200.0,2021.0,8.0,0.192,200.0,2021.0,9.0,0.212,100.0,2021.0,10.0,0.246,50.0,2021.0,11.0,0.264,200.0,2021.0,12.0,0.295,200.0,2022.0,1.0,0.31,200.0,2022.0,2.0,0.232,200.0,2022.0,3.0,0.27,150.0,2022.0,4.0,0.252,50.0,2022.0,5.0,0.218,50.0,2022.0,6.0,0.221,200.0,2022.0,7.0,0.21,200.0,2022.0,8.0,0.192,200.0,2022.0,9.0,0.212,100.0,2022.0,10.0,0.246,50.0,2022.0,11.0,0.264,200.0,2022.0,12.0,0.295,200.0,2023.0,1.0,0.31,200.0,2023.0,2.0,0.232,200.0,2023.0,3.0,0.27,150.0,2023.0,4.0,0.252,50.0,,,Alba / Scotland,G76 0HD,United Kingdom
54024010,Low Malzie,54.85901864,-4.522077924,133167,36338,2018,5,0.24,100,2018,6,0.188,50,2018,7,0.188,50,2018,8,0.185,100,2018,9,0.201,100,2018,10,0.292,100,2018,11,0.336,100,2018,12,0.318,100,2019,1,0.411,50,2019,2,0.309,150,2019,3,0.356,150,2019,4,0.316,100,2019,5,0.24,100,2019,6,0.188,50,2019,7,0.188,50,2019,8,0.185,100,2019,9,0.201,100,2019,10,0.292,100,2019,11,0.336,100,2019,12,0.318,100,2020,1,0.411,50,2020,2,0.309,150,2020,3,0.356,150,2020.0,4.0,0.316,100.0,2020.0,5.0,0.24,100.0,2020.0,6.0,0.188,50.0,2020.0,7.0,0.188,50.0,2020.0,8.0,0.185,100.0,2020.0,9.0,0.201,100.0,2020.0,10.0,0.292,100.0,2020.0,11.0,0.336,100.0,2020.0,12.0,0.318,100.0,2021.0,1.0,0.411,50.0,2021.0,2.0,0.309,150.0,2021.0,3.0,0.356,150.0,2021.0,4.0,0.316,100.0,2021.0,5.0,0.24,100.0,2021.0,6.0,0.188,50.0,2021.0,7.0,0.188,50.0,2021.0,8.0,0.185,100.0,2021.0,9.0,0.201,100.0,2021.0,10.0,0.292,100.0,2021.0,11.0,0.336,100.0,2021.0,12.0,0.318,100.0,2022.0,1.0,0.411,50.0,2022.0,2.0,0.309,150.0,2022.0,3.0,0.356,150.0,2022.0,4.0,0.316,100.0,2022.0,5.0,0.24,100.0,2022.0,6.0,0.188,50.0,2022.0,7.0,0.188,50.0,2022.0,8.0,0.185,100.0,2022.0,9.0,0.201,100.0,2022.0,10.0,0.292,100.0,2022.0,11.0,0.336,100.0,2022.0,12.0,0.318,100.0,2023.0,1.0,0.411,50.0,2023.0,2.0,0.309,150.0,2023.0,3.0,0.356,150.0,2023.0,4.0,0.316,100.0,,,Alba / Scotland,G76 0HD,United Kingdom
57439010,Firhall,57.57160708,-3.869783835,234218,37294,2018,5,0.303,50,2018,6,0.295,200,2018,7,0.277,200,2018,8,0.279,50,2018,9,0.283,50,2018,10,0.31,100,2018,11,0.34,150,2018,12,0.311,150,2019,1,0.344,150,2019,2,0.362,150,2019,3,0.347,150,2019,4,0.349,100,2019,5,0.303,50,2019,6,0.295,200,2019,7,0.277,200,2019,8,0.279,50,2019,9,0.283,50,2019,10,0.31,100,2019,11,0.34,150,2019,12,0.311,150,2020,1,0.344,150,2020,2,0.362,150,2020,3,0.347,150,2020.0,4.0,0.349,100.0,2020.0,5.0,0.303,50.0,2020.0,6.0,0.295,200.0,2020.0,7.0,0.277,200.0,2020.0,8.0,0.279,50.0,2020.0,9.0,0.283,50.0,2020.0,10.0,0.31,100.0,2020.0,11.0,0.34,150.0,2020.0,12.0,0.311,150.0,2021.0,1.0,0.344,150.0,2021.0,2.0,0.362,150.0,2021.0,3.0,0.347,150.0,2021.0,4.0,0.349,100.0,2021.0,5.0,0.303,50.0,2021.0,6.0,0.295,200.0,2021.0,7.0,0.277,200.0,2021.0,8.0,0.279,50.0,2021.0,9.0,0.283,50.0,2021.0,10.0,0.31,100.0,2021.0,11.0,0.34,150.0,2021.0,12.0,0.311,150.0,2022.0,1.0,0.344,150.0,2022.0,2.0,0.362,150.0,2022.0,3.0,0.347,150.0,2022.0,4.0,0.349,100.0,2022.0,5.0,0.303,50.0,2022.0,6.0,0.295,200.0,2022.0,7.0,0.277,200.0,2022.0,8.0,0.279,50.0,2022.0,9.0,0.283,50.0,2022.0,10.0,0.31,100.0,2022.0,11.0,0.34,150.0,2022.0,12.0,0.311,150.0,2023.0,1.0,0.344,150.0,2023.0,2.0,0.362,150.0,2023.0,3.0,0.347,150.0,2023.0,4.0,0.349,100.0,Firhall,,Alba / Scotland,G76 0HD,United Kingdom
55591010,Auchinner,56.31678388,-4.112254665,14964,36720,2018,5,0.133,200,2018,6,0.146,200,2018,7,0.153,200,2018,8,0.131,200,2018,9,0.179,254,2018,10,0.178,200,2018,11,0.212,200,2018,12,0.171,200,2019,1,0.212,200,2019,2,0.119,200,2019,3,0.089,200,2019,4,0.182,200,2019,5,0.133,200,2019,6,0.146,200,2019,7,0.153,200,2019,8,0.131,200,2019,9,0.179,254,2019,10,0.178,200,2019,11,0.212,200,2019,12,0.171,200,2020,1,0.212,200,2020,2,0.119,200,2020,3,0.089,200,2020.0,4.0,0.182,200.0,2020.0,5.0,0.133,200.0,2020.0,6.0,0.146,200.0,2020.0,7.0,0.153,200.0,2020.0,8.0,0.131,200.0,2020.0,9.0,0.179,254.0,2020.0,10.0,0.178,200.0,2020.0,11.0,0.212,200.0,2020.0,12.0,0.171,200.0,2021.0,1.0,0.212,200.0,2021.0,2.0,0.119,200.0,2021.0,3.0,0.089,200.0,2021.0,4.0,0.182,200.0,2021.0,5.0,0.133,200.0,2021.0,6.0,0.146,200.0,2021.0,7.0,0.153,200.0,2021.0,8.0,0.131,200.0,2021.0,9.0,0.179,254.0,2021.0,10.0,0.178,200.0,2021.0,11.0,0.212,200.0,2021.0,12.0,0.171,200.0,2022.0,1.0,0.212,200.0,2022.0,2.0,0.119,200.0,2022.0,3.0,0.089,200.0,2022.0,4.0,0.182,200.0,2022.0,5.0,0.133,200.0,2022.0,6.0,0.146,200.0,2022.0,7.0,0.153,200.0,2022.0,8.0,0.131,200.0,2022.0,9.0,0.179,254.0,2022.0,10.0,0.178,200.0,2022.0,11.0,0.212,200.0,2022.0,12.0,0.171,200.0,2023.0,1.0,0.212,200.0,2023.0,2.0,0.119,200.0,2023.0,3.0,0.089,200.0,2023.0,4.0,0.182,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
60951010,Kelly Den - Arbilot,56.55248062,-2.640451372,532820,38328,2018,5,0.133,254,2018,6,0.147,254,2018,7,0.126,100,2018,8,0.163,254,2018,9,0.171,254,2018,10,0.124,254,2018,11,0.233,254,2018,12,0.271,254,2019,1,0.225,254,2019,2,0.203,254,2019,3,0.224,254,2019,4,0.193,254,2019,5,0.133,254,2019,6,0.147,254,2019,7,0.126,100,2019,8,0.163,254,2019,9,0.171,254,2019,10,0.124,254,2019,11,0.233,254,2019,12,0.271,254,2020,1,0.225,254,2020,2,0.203,254,2020,3,0.224,254,2020.0,4.0,0.193,254.0,2020.0,5.0,0.133,254.0,2020.0,6.0,0.147,254.0,2020.0,7.0,0.126,100.0,2020.0,8.0,0.163,254.0,2020.0,9.0,0.171,254.0,2020.0,10.0,0.124,254.0,2020.0,11.0,0.233,254.0,2020.0,12.0,0.271,254.0,2021.0,1.0,0.225,254.0,2021.0,2.0,0.203,254.0,2021.0,3.0,0.224,254.0,2021.0,4.0,0.193,254.0,2021.0,5.0,0.133,254.0,2021.0,6.0,0.147,254.0,2021.0,7.0,0.126,100.0,2021.0,8.0,0.163,254.0,2021.0,9.0,0.171,254.0,2021.0,10.0,0.124,254.0,2021.0,11.0,0.233,254.0,2021.0,12.0,0.271,254.0,2022.0,1.0,0.225,254.0,2022.0,2.0,0.203,254.0,2022.0,3.0,0.224,254.0,2022.0,4.0,0.193,254.0,2022.0,5.0,0.133,254.0,2022.0,6.0,0.147,254.0,2022.0,7.0,0.126,100.0,2022.0,8.0,0.163,254.0,2022.0,9.0,0.171,254.0,2022.0,10.0,0.124,254.0,2022.0,11.0,0.233,254.0,2022.0,12.0,0.271,254.0,2023.0,1.0,0.225,254.0,2023.0,2.0,0.203,254.0,2023.0,3.0,0.224,254.0,2023.0,4.0,0.193,254.0,,,Alba / Scotland,G76 0HD,United Kingdom
53501010,Sills of Clyde,55.66312399,-3.70505823,133126,36216,2018,5,0.511,200,2018,6,0.471,200,2018,7,0.418,200,2018,8,0.391,200,2018,9,0.427,200,2018,10,0.479,200,2018,11,0.576,200,2018,12,0.584,200,2019,1,0.524,200,2019,2,0.56,200,2019,3,0.609,200,2019,4,0.541,200,2019,5,0.511,200,2019,6,0.471,200,2019,7,0.418,200,2019,8,0.391,200,2019,9,0.427,200,2019,10,0.479,200,2019,11,0.576,200,2019,12,0.584,200,2020,1,0.524,200,2020,2,0.56,200,2020,3,0.609,200,2020.0,4.0,0.541,200.0,2020.0,5.0,0.511,200.0,2020.0,6.0,0.471,200.0,2020.0,7.0,0.418,200.0,2020.0,8.0,0.391,200.0,2020.0,9.0,0.427,200.0,2020.0,10.0,0.479,200.0,2020.0,11.0,0.576,200.0,2020.0,12.0,0.584,200.0,2021.0,1.0,0.524,200.0,2021.0,2.0,0.56,200.0,2021.0,3.0,0.609,200.0,2021.0,4.0,0.541,200.0,2021.0,5.0,0.511,200.0,2021.0,6.0,0.471,200.0,2021.0,7.0,0.418,200.0,2021.0,8.0,0.391,200.0,2021.0,9.0,0.427,200.0,2021.0,10.0,0.479,200.0,2021.0,11.0,0.576,200.0,2021.0,12.0,0.584,200.0,2022.0,1.0,0.524,200.0,2022.0,2.0,0.56,200.0,2022.0,3.0,0.609,200.0,2022.0,4.0,0.541,200.0,2022.0,5.0,0.511,200.0,2022.0,6.0,0.471,200.0,2022.0,7.0,0.418,200.0,2022.0,8.0,0.391,200.0,2022.0,9.0,0.427,200.0,2022.0,10.0,0.479,200.0,2022.0,11.0,0.576,200.0,2022.0,12.0,0.584,200.0,2023.0,1.0,0.524,200.0,2023.0,2.0,0.56,200.0,2023.0,3.0,0.609,200.0,2023.0,4.0,0.541,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
55420010,Auchnafree,56.47302976,-3.904678161,14952,36678,2018,5,0.216,200,2018,6,-1.152,254,2018,7,0.193,254,2018,8,0.19,254,2018,9,0.186,200,2018,10,0.183,254,2018,11,0.225,200,2018,12,0.269,200,2019,1,0.263,254,2019,2,0.222,200,2019,3,0.24,200,2019,4,0.201,200,2019,5,0.216,200,2019,6,-1.152,254,2019,7,0.193,254,2019,8,0.19,254,2019,9,0.186,200,2019,10,0.183,254,2019,11,0.225,200,2019,12,0.269,200,2020,1,0.263,254,2020,2,0.222,200,2020,3,0.24,200,2020.0,4.0,0.201,200.0,2020.0,5.0,0.216,200.0,2020.0,6.0,-1.152,254.0,2020.0,7.0,0.193,254.0,2020.0,8.0,0.19,254.0,2020.0,9.0,0.186,200.0,2020.0,10.0,0.183,254.0,2020.0,11.0,0.225,200.0,2020.0,12.0,0.269,200.0,2021.0,1.0,0.263,254.0,2021.0,2.0,0.222,200.0,2021.0,3.0,0.24,200.0,2021.0,4.0,0.201,200.0,2021.0,5.0,0.216,200.0,2021.0,6.0,-1.152,254.0,2021.0,7.0,0.193,254.0,2021.0,8.0,0.19,254.0,2021.0,9.0,0.186,200.0,2021.0,10.0,0.183,254.0,2021.0,11.0,0.225,200.0,2021.0,12.0,0.269,200.0,2022.0,1.0,0.263,254.0,2022.0,2.0,0.222,200.0,2022.0,3.0,0.24,200.0,2022.0,4.0,0.201,200.0,2022.0,5.0,0.216,200.0,2022.0,6.0,-1.152,254.0,2022.0,7.0,0.193,254.0,2022.0,8.0,0.19,254.0,2022.0,9.0,0.186,200.0,2022.0,10.0,0.183,254.0,2022.0,11.0,0.225,200.0,2022.0,12.0,0.269,200.0,2023.0,1.0,0.263,254.0,2023.0,2.0,0.222,200.0,2023.0,3.0,0.24,200.0,2023.0,4.0,0.201,200.0,,,Alba / Scotland,G76 0HD,United Kingdom
